date,lat,lon,farm_id,disease_type,severity,disease_label,is_diseased,month,season
2023-03-31,40.00090680559734,-94.62203235910415,farm_082,Healthy,0.0,0,0,3,Spring
2023-03-31,40.28388418387881,-94.92590913431044,farm_083,Healthy,0.0,0,0,3,Spring
2023-03-31,40.323581348393525,-94.93695258608798,farm_084,Healthy,0.0,0,0,3,Spring
2023-03-31,40.11349215060967,-95.13548113108386,farm_085,Healthy,0.0,0,0,3,Spring
2023-03-31,40.21966357005172,-95.05424894428177,farm_086,Healthy,0.0,0,0,3,Spring
2023-03-31,39.55846067076023,-95.34968902419824,farm_087,Blight,0.3356092442409013,1,1,3,Spring
2023-03-31,40.14049593386752,-95.3113497599103,farm_088,Blight,0.4327670817081936,1,1,3,Spring
2023-03-31,40.777461338318304,-95.49060016761878,farm_089,Healthy,0.0,0,0,3,Spring
2023-03-31,39.68888141754686,-95.17774432045816,farm_090,Healthy,0.0,0,0,3,Spring
2023-03-31,40.224324337026005,-95.0393658418339,farm_091,Healthy,0.0,0,0,3,Spring
2023-03-31,40.93521194890776,-94.15599148381554,farm_092,Healthy,0.0,0,0,3,Spring
2023-03-31,40.63883244789421,-95.29578569441792,farm_093,Healthy,0.0,0,0,3,Spring
2023-03-31,39.89115939838639,-94.4506115740064,farm_094,Healthy,0.0,0,0,3,Spring
2023-03-31,39.68657106523092,-95.67100365202668,farm_095,Healthy,0.0,0,0,3,Spring
2023-03-31,39.738405953206446,-94.5254285061095,farm_096,Healthy,0.0,0,0,3,Spring
2023-03-31,39.79435470467009,-94.50798822771846,farm_097,Mosaic,0.6892793212258371,3,1,3,Spring
2023-03-31,39.328843586745,-96.68204776323164,farm_098,Healthy,0.0,0,0,3,Spring
2023-03-31,40.56177089084576,-93.92839740594306,farm_099,Healthy,0.0,0,0,3,Spring
2023-04-30,40.24835707650561,-95.0691321505856,farm_000,Healthy,0.0,0,0,4,Spring
2023-04-30,39.40109678672302,-93.92917078389168,farm_001,Rust,0.0436609287130085,2,1,4,Spring
2023-04-30,40.13952064610007,-94.49474235759672,farm_002,Healthy,0.0,0,0,4,Spring
2023-04-30,39.70956093298824,-95.26258490358909,farm_003,Rust,0.0091655501838164,2,1,4,Spring
2023-04-30,40.01111091330599,-95.21389645680168,farm_004,Healthy,0.0,0,0,4,Spring
2023-04-30,39.545987962239394,-95.70615185066764,farm_005,Bacterial,0.6134018465221711,4,1,4,Spring
2023-04-30,39.2618351534227,-94.2565095209764,farm_006,Healthy,0.0,0,0,4,Spring
2023-04-30,39.42450321128885,-94.81215099082716,farm_007,Healthy,0.0,0,0,4,Spring
2023-04-30,40.04756289215857,-94.66767282862509,farm_008,Healthy,0.0,0,0,4,Spring
2023-04-30,40.14551700063109,-95.31777987013731,farm_009,Healthy,0.0,0,0,4,Spring
2023-04-30,40.56511409694852,-94.81344054263528,farm_010,Rust,0.4159136542975095,2,1,4,Spring
2023-04-30,40.41127245605159,-95.61042182498552,farm_011,Blight,0.9182850353799578,1,1,4,Spring
2023-04-30,40.16149989863915,-95.69670847043636,farm_012,Healthy,0.0,0,0,4,Spring
2023-04-30,40.10931915802693,-94.5591194805257,farm_013,Healthy,0.0,0,0,4,Spring
2023-04-30,39.49545732856745,-95.79164710676844,farm_014,Healthy,0.0,0,0,4,Spring
2023-04-30,40.23040815007432,-94.9570382641846,farm_015,Mosaic,0.8043744141377006,3,1,4,Spring
2023-04-30,40.29106139735652,-94.55612577020332,farm_016,Healthy,0.0,0,0,4,Spring
2023-04-30,40.34922012960548,-94.9131989681676,farm_017,Healthy,0.0,0,0,4,Spring
2023-04-30,40.165631715701785,-94.51222743643882,farm_018,Healthy,0.0,0,0,4,Spring
2023-04-30,40.7344706427162,-95.56194916727,farm_019,Mosaic,0.1224814168502972,3,1,4,Spring
2023-04-30,40.417397709615216,-94.85171930783552,farm_020,Healthy,0.0,0,0,4,Spring
2023-04-30,39.53311857954397,-94.60789590617304,farm_021,Rust,0.410023786741743,2,1,4,Spring
2023-04-30,38.69012744795513,-94.58904874781238,farm_022,Healthy,0.0,0,0,4,Spring
2023-04-30,40.0752445390553,-95.0567106256732,farm_023,Healthy,0.0,0,0,4,Spring
2023-04-30,40.451766245312925,-94.99049983446892,farm_024,Healthy,0.0,0,0,4,Spring
2023-04-30,39.29070176849222,-94.9048315075174,farm_025,Healthy,0.0,0,0,4,Spring
2023-04-30,39.5957531985534,-95.25087852179227,farm_026,Mosaic,0.282667360541159,3,1,4,Spring
2023-04-30,39.694838991326336,-95.15808294840488,farm_027,Healthy,0.0,0,0,4,Spring
2023-04-30,39.61297853462675,-95.179889072646,farm_028,Healthy,0.0,0,0,4,Spring
2023-04-30,39.87168490865372,-95.18391286206638,farm_029,Healthy,0.0,0,0,4,Spring
2023-04-30,39.3253050133835,-95.50953639268404,farm_030,Healthy,0.0,0,0,4,Spring
2023-04-30,39.29231462897479,-95.21032266138268,farm_031,Blight,0.866855213027066,1,1,4,Spring
2023-04-30,39.66696968988479,-95.25689374575413,farm_032,Healthy,0.0,0,0,4,Spring
2023-04-30,39.99225832999411,-95.01368822279258,farm_033,Healthy,0.0,0,0,4,Spring
2023-04-30,39.62083643974088,-94.77129217564044,farm_034,Healthy,0.0,0,0,4,Spring
2023-04-30,39.96781097459952,-94.82754883247765,farm_035,Mosaic,0.1325740774844823,3,1,4,Spring
2023-04-30,39.90381951760944,-94.8492263288332,farm_036,Blight,0.2648163217783188,1,1,4,Spring
2023-04-30,40.98251738196273,-95.96995560930162,farm_037,Mosaic,0.7199595393694795,3,1,4,Spring
2023-04-30,39.61233194702153,-94.61342957205538,farm_038,Blight,0.2190591730598833,1,1,4,Spring
2023-04-30,40.17807991519469,-95.01094043716938,farm_039,Healthy,0.0,0,0,4,Spring
2023-04-30,39.504731837434655,-95.2831488648014,farm_040,Healthy,0.0,0,0,4,Spring
2023-04-30,39.45162385071141,-95.34115078196014,farm_041,Blight,0.1039593759123895,1,1,4,Spring
2023-04-30,40.32454336631455,-95.61143676833764,farm_042,Bacterial,0.890220670554556,4,1,4,Spring
2023-04-30,40.31027410798087,-95.08046868843154,farm_043,Healthy,0.0,0,0,4,Spring
2023-04-30,39.581209304118445,-94.66140696720896,farm_044,Rust,0.5183239230398234,2,1,4,Spring
2023-04-30,40.40675860868483,-95.61543215821698,farm_045,Healthy,0.0,0,0,4,Spring
2023-04-30,39.14473521073749,-94.940510754052,farm_046,Healthy,0.0,0,0,4,Spring
2023-04-30,39.2799792761581,-94.40463637194318,farm_047,Healthy,0.0,0,0,4,Spring
2023-04-30,40.05435589981369,-94.94711817648611,farm_048,Blight,0.4109329049627582,1,1,4,Spring
2023-04-30,39.65998763921076,-94.8838731514195,farm_049,Healthy,0.0,0,0,4,Spring
2023-04-30,39.075098531417886,-94.41568437827472,farm_050,Healthy,0.0,0,0,4,Spring
2023-04-30,40.932887255572375,-94.76308353954413,farm_051,Blight,0.0519660981311802,1,1,4,Spring
2023-04-30,39.51265916488634,-94.60645769812878,farm_052,Rust,0.4582533147650479,2,1,4,Spring
2023-04-30,40.67158410614839,-95.36727382497376,farm_053,Healthy,0.0,0,0,4,Spring
2023-04-30,39.56617945501032,-94.92706907378584,farm_054,Healthy,0.0,0,0,4,Spring
2023-04-30,40.26980460079183,-95.74914781868596,farm_055,Healthy,0.0,0,0,4,Spring
2023-04-30,40.138345399665006,-94.586408375482,farm_056,Rust,0.3783475816826469,2,1,4,Spring
2023-04-30,40.68221672366016,-94.4139855480978,farm_057,Blight,0.0968187309872186,1,1,4,Spring
2023-04-30,39.51849218696694,-94.51140999959348,farm_058,Healthy,0.0,0,0,4,Spring
2023-04-30,39.10837446891724,-95.12156723020352,farm_059,Bacterial,0.770437802792337,4,1,4,Spring
2023-04-30,40.23661881228677,-95.03641445632844,farm_060,Healthy,0.0,0,0,4,Spring
2023-04-30,39.89127151154799,-95.23762867420024,farm_061,Healthy,0.0,0,0,4,Spring
2023-04-30,38.840965875906086,-95.13400917592143,farm_062,Healthy,0.0,0,0,4,Spring
2023-04-30,40.315037469300506,-94.11853126384838,farm_063,Healthy,0.0,0,0,4,Spring
2023-04-30,40.52871175443119,-94.97431957026018,farm_064,Blight,0.7712248152904037,1,1,4,Spring
2023-04-30,40.2093197345863,-95.36408962468168,farm_065,Healthy,0.0,0,0,4,Spring
2023-04-30,40.25751763360433,-94.74310702454387,farm_066,Mosaic,0.5925681827648268,3,1,4,Spring
2023-04-30,39.40836718927279,-94.75250217290416,farm_067,Healthy,0.0,0,0,4,Spring
2023-04-30,39.84236537767983,-94.62051538975336,farm_068,Healthy,0.0,0,0,4,Spring
2023-04-30,39.757318226085445,-94.95906293030684,farm_069,Healthy,0.0,0,0,4,Spring
2023-04-30,39.79361919340494,-94.70217817409784,farm_070,Healthy,0.0,0,0,4,Spring
2023-04-30,39.55343986318539,-95.16740862369736,farm_071,Healthy,0.0,0,0,4,Spring
2023-04-30,40.60519931656832,-95.07561798274612,farm_072,Healthy,0.0,0,0,4,Spring
2023-04-30,40.68171774547585,-94.58561701119756,farm_073,Healthy,0.0,0,0,4,Spring
2023-04-30,39.34604285016531,-95.99529977478868,farm_074,Rust,0.5417603199410154,2,1,4,Spring
2023-04-30,40.25249363949023,-94.56712240291492,farm_075,Healthy,0.0,0,0,4,Spring
2023-04-30,39.94226329503813,-94.58414571151208,farm_076,Blight,0.9324439783773508,1,1,4,Spring
2023-04-30,40.135530874371135,-93.87759669699471,farm_077,Mosaic,0.3690177324111727,3,1,4,Spring
2023-04-30,39.40821341602773,-94.8855147838848,farm_078,Healthy,0.0,0,0,4,Spring
2023-04-30,39.881304019396666,-94.06399715976384,farm_079,Healthy,0.0,0,0,4,Spring
2023-04-30,39.72537354631785,-94.45160187277928,farm_080,Healthy,0.0,0,0,4,Spring
2023-04-30,40.81620565196582,-95.71507068898032,farm_081,Mosaic,0.183579627355146,3,1,4,Spring
2023-04-30,40.00090680559734,-94.62203235910415,farm_082,Healthy,0.0,0,0,4,Spring
2023-04-30,40.28388418387881,-94.92590913431044,farm_083,Healthy,0.0,0,0,4,Spring
2023-04-30,40.323581348393525,-94.93695258608798,farm_084,Healthy,0.0,0,0,4,Spring
2023-04-30,40.11349215060967,-95.13548113108386,farm_085,Blight,0.4563168205509623,1,1,4,Spring
2023-04-30,40.21966357005172,-95.05424894428177,farm_086,Healthy,0.0,0,0,4,Spring
2023-04-30,39.55846067076023,-95.34968902419824,farm_087,Healthy,0.0,0,0,4,Spring
2023-04-30,40.14049593386752,-95.3113497599103,farm_088,Healthy,0.0,0,0,4,Spring
2023-04-30,40.777461338318304,-95.49060016761878,farm_089,Healthy,0.0,0,0,4,Spring
2023-04-30,39.68888141754686,-95.17774432045816,farm_090,Healthy,0.0,0,0,4,Spring
2023-04-30,40.224324337026005,-95.0393658418339,farm_091,Healthy,0.0,0,0,4,Spring
2023-04-30,40.93521194890776,-94.15599148381554,farm_092,Blight,0.9377046153793676,1,1,4,Spring
2023-04-30,40.63883244789421,-95.29578569441792,farm_093,Mosaic,0.9460756180688312,3,1,4,Spring
2023-04-30,39.89115939838639,-94.4506115740064,farm_094,Healthy,0.0,0,0,4,Spring
2023-04-30,39.68657106523092,-95.67100365202668,farm_095,Healthy,0.0,0,0,4,Spring
2023-04-30,39.738405953206446,-94.5254285061095,farm_096,Healthy,0.0,0,0,4,Spring
2023-04-30,39.79435470467009,-94.50798822771846,farm_097,Rust,0.9720534746234882,2,1,4,Spring
2023-04-30,39.328843586745,-96.68204776323164,farm_098,Rust,0.1100177211275436,2,1,4,Spring
2023-04-30,40.56177089084576,-93.92839740594306,farm_099,Mosaic,0.423358027350786,3,1,4,Spring
2023-05-31,40.24835707650561,-95.0691321505856,farm_000,Healthy,0.0,0,0,5,Spring
2023-05-31,39.40109678672302,-93.92917078389168,farm_001,Healthy,0.0,0,0,5,Spring
2023-05-31,40.13952064610007,-94.49474235759672,farm_002,Healthy,0.0,0,0,5,Spring
2023-05-31,39.70956093298824,-95.26258490358909,farm_003,Healthy,0.0,0,0,5,Spring
2023-05-31,40.01111091330599,-95.21389645680168,farm_004,Healthy,0.0,0,0,5,Spring
2023-05-31,39.545987962239394,-95.70615185066764,farm_005,Healthy,0.0,0,0,5,Spring
2023-05-31,39.2618351534227,-94.2565095209764,farm_006,Healthy,0.0,0,0,5,Spring
2023-05-31,39.42450321128885,-94.81215099082716,farm_007,Rust,0.6619015764719286,2,1,5,Spring
2023-05-31,40.04756289215857,-94.66767282862509,farm_008,Healthy,0.0,0,0,5,Spring
2023-05-31,40.14551700063109,-95.31777987013731,farm_009,Rust,0.9055821375731322,2,1,5,Spring
2023-05-31,40.56511409694852,-94.81344054263528,farm_010,Healthy,0.0,0,0,5,Spring
2023-05-31,40.41127245605159,-95.61042182498552,farm_011,Healthy,0.0,0,0,5,Spring
2023-05-31,40.16149989863915,-95.69670847043636,farm_012,Healthy,0.0,0,0,5,Spring
2023-05-31,40.10931915802693,-94.5591194805257,farm_013,Healthy,0.0,0,0,5,Spring
2023-05-31,39.49545732856745,-95.79164710676844,farm_014,Healthy,0.0,0,0,5,Spring
2023-05-31,40.23040815007432,-94.9570382641846,farm_015,Rust,0.162902654477394,2,1,5,Spring
2023-05-31,40.29106139735652,-94.55612577020332,farm_016,Rust,0.8533957335369416,2,1,5,Spring
2023-05-31,40.34922012960548,-94.9131989681676,farm_017,Mosaic,0.2652850890860524,3,1,5,Spring
2023-05-31,40.165631715701785,-94.51222743643882,farm_018,Mosaic,0.3206627547364322,3,1,5,Spring
2023-05-31,40.7344706427162,-95.56194916727,farm_019,Healthy,0.0,0,0,5,Spring
2023-05-31,40.417397709615216,-94.85171930783552,farm_020,Healthy,0.0,0,0,5,Spring
2023-05-31,39.53311857954397,-94.60789590617304,farm_021,Healthy,0.0,0,0,5,Spring
2023-05-31,38.69012744795513,-94.58904874781238,farm_022,Blight,0.444479977977791,1,1,5,Spring
2023-05-31,40.0752445390553,-95.0567106256732,farm_023,Healthy,0.0,0,0,5,Spring
2023-05-31,40.451766245312925,-94.99049983446892,farm_024,Healthy,0.0,0,0,5,Spring
2023-05-31,39.29070176849222,-94.9048315075174,farm_025,Healthy,0.0,0,0,5,Spring
2023-05-31,39.5957531985534,-95.25087852179227,farm_026,Healthy,0.0,0,0,5,Spring
2023-05-31,39.694838991326336,-95.15808294840488,farm_027,Rust,0.0792496061299288,2,1,5,Spring
2023-05-31,39.61297853462675,-95.179889072646,farm_028,Healthy,0.0,0,0,5,Spring
2023-05-31,39.87168490865372,-95.18391286206638,farm_029,Healthy,0.0,0,0,5,Spring
2023-05-31,39.3253050133835,-95.50953639268404,farm_030,Healthy,0.0,0,0,5,Spring
2023-05-31,39.29231462897479,-95.21032266138268,farm_031,Healthy,0.0,0,0,5,Spring
2023-05-31,39.66696968988479,-95.25689374575413,farm_032,Healthy,0.0,0,0,5,Spring
2023-05-31,39.99225832999411,-95.01368822279258,farm_033,Bacterial,0.6415796812433943,4,1,5,Spring
2023-05-31,39.62083643974088,-94.77129217564044,farm_034,Healthy,0.0,0,0,5,Spring
2023-05-31,39.96781097459952,-94.82754883247765,farm_035,Healthy,0.0,0,0,5,Spring
2023-05-31,39.90381951760944,-94.8492263288332,farm_036,Rust,0.3014561864106679,2,1,5,Spring
2023-05-31,40.98251738196273,-95.96995560930162,farm_037,Healthy,0.0,0,0,5,Spring
2023-05-31,39.61233194702153,-94.61342957205538,farm_038,Blight,0.6060138319360813,1,1,5,Spring
2023-05-31,40.17807991519469,-95.01094043716938,farm_039,Healthy,0.0,0,0,5,Spring
2023-05-31,39.504731837434655,-95.2831488648014,farm_040,Healthy,0.0,0,0,5,Spring
2023-05-31,39.45162385071141,-95.34115078196014,farm_041,Healthy,0.0,0,0,5,Spring
2023-05-31,40.32454336631455,-95.61143676833764,farm_042,Healthy,0.0,0,0,5,Spring
2023-05-31,40.31027410798087,-95.08046868843154,farm_043,Healthy,0.0,0,0,5,Spring
2023-05-31,39.581209304118445,-94.66140696720896,farm_044,Healthy,0.0,0,0,5,Spring
2023-05-31,40.40675860868483,-95.61543215821698,farm_045,Healthy,0.0,0,0,5,Spring
2023-05-31,39.14473521073749,-94.940510754052,farm_046,Healthy,0.0,0,0,5,Spring
2023-05-31,39.2799792761581,-94.40463637194318,farm_047,Mosaic,0.8424641068355752,3,1,5,Spring
2023-05-31,40.05435589981369,-94.94711817648611,farm_048,Blight,0.077993866409409,1,1,5,Spring
2023-05-31,39.65998763921076,-94.8838731514195,farm_049,Healthy,0.0,0,0,5,Spring
2023-05-31,39.075098531417886,-94.41568437827472,farm_050,Healthy,0.0,0,0,5,Spring
2023-05-31,40.932887255572375,-94.76308353954413,farm_051,Healthy,0.0,0,0,5,Spring
2023-05-31,39.51265916488634,-94.60645769812878,farm_052,Bacterial,0.1585202340274094,4,1,5,Spring
2023-05-31,40.67158410614839,-95.36727382497376,farm_053,Healthy,0.0,0,0,5,Spring
2023-05-31,39.56617945501032,-94.92706907378584,farm_054,Healthy,0.0,0,0,5,Spring
2023-05-31,40.26980460079183,-95.74914781868596,farm_055,Healthy,0.0,0,0,5,Spring
2023-05-31,40.138345399665006,-94.586408375482,farm_056,Healthy,0.0,0,0,5,Spring
2023-05-31,40.68221672366016,-94.4139855480978,farm_057,Healthy,0.0,0,0,5,Spring
2023-05-31,39.51849218696694,-94.51140999959348,farm_058,Healthy,0.0,0,0,5,Spring
2023-05-31,39.10837446891724,-95.12156723020352,farm_059,Rust,0.040585712134695,2,1,5,Spring
2023-05-31,40.23661881228677,-95.03641445632844,farm_060,Mosaic,0.8329941385530004,3,1,5,Spring
2023-05-31,39.89127151154799,-95.23762867420024,farm_061,Healthy,0.0,0,0,5,Spring
2023-05-31,38.840965875906086,-95.13400917592143,farm_062,Blight,0.0312135603387475,1,1,5,Spring
2023-05-31,40.315037469300506,-94.11853126384838,farm_063,Bacterial,0.5265949425897893,4,1,5,Spring
2023-05-31,40.52871175443119,-94.97431957026018,farm_064,Healthy,0.0,0,0,5,Spring
2023-05-31,40.2093197345863,-95.36408962468168,farm_065,Healthy,0.0,0,0,5,Spring
2023-05-31,40.25751763360433,-94.74310702454387,farm_066,Healthy,0.0,0,0,5,Spring
2023-05-31,39.40836718927279,-94.75250217290416,farm_067,Bacterial,0.0392919451506924,4,1,5,Spring
2023-05-31,39.84236537767983,-94.62051538975336,farm_068,Healthy,0.0,0,0,5,Spring
2023-05-31,39.757318226085445,-94.95906293030684,farm_069,Healthy,0.0,0,0,5,Spring
2023-05-31,39.79361919340494,-94.70217817409784,farm_070,Mosaic,0.2459997403067951,3,1,5,Spring
2023-05-31,39.55343986318539,-95.16740862369736,farm_071,Healthy,0.0,0,0,5,Spring
2023-05-31,40.60519931656832,-95.07561798274612,farm_072,Healthy,0.0,0,0,5,Spring
2023-05-31,40.68171774547585,-94.58561701119756,farm_073,Blight,0.0680102319524205,1,1,5,Spring
2023-05-31,39.34604285016531,-95.99529977478868,farm_074,Healthy,0.0,0,0,5,Spring
2023-05-31,40.25249363949023,-94.56712240291492,farm_075,Healthy,0.0,0,0,5,Spring
2023-05-31,39.94226329503813,-94.58414571151208,farm_076,Blight,0.18913869632674,1,1,5,Spring
2023-05-31,40.135530874371135,-93.87759669699471,farm_077,Healthy,0.0,0,0,5,Spring
2023-05-31,39.40821341602773,-94.8855147838848,farm_078,Healthy,0.0,0,0,5,Spring
2023-05-31,39.881304019396666,-94.06399715976384,farm_079,Rust,0.9421854544896384,2,1,5,Spring
2023-05-31,39.72537354631785,-94.45160187277928,farm_080,Healthy,0.0,0,0,5,Spring
2023-05-31,40.81620565196582,-95.71507068898032,farm_081,Healthy,0.0,0,0,5,Spring
2023-05-31,40.00090680559734,-94.62203235910415,farm_082,Healthy,0.0,0,0,5,Spring
2023-05-31,40.28388418387881,-94.92590913431044,farm_083,Healthy,0.0,0,0,5,Spring
2023-05-31,40.323581348393525,-94.93695258608798,farm_084,Healthy,0.0,0,0,5,Spring
2023-05-31,40.11349215060967,-95.13548113108386,farm_085,Healthy,0.0,0,0,5,Spring
2023-05-31,40.21966357005172,-95.05424894428177,farm_086,Healthy,0.0,0,0,5,Spring
2023-05-31,39.55846067076023,-95.34968902419824,farm_087,Mosaic,0.3962772624917006,3,1,5,Spring
2023-05-31,40.14049593386752,-95.3113497599103,farm_088,Healthy,0.0,0,0,5,Spring
2023-05-31,40.777461338318304,-95.49060016761878,farm_089,Healthy,0.0,0,0,5,Spring
2023-05-31,39.68888141754686,-95.17774432045816,farm_090,Healthy,0.0,0,0,5,Spring
2023-05-31,40.224324337026005,-95.0393658418339,farm_091,Healthy,0.0,0,0,5,Spring
2023-05-31,40.93521194890776,-94.15599148381554,farm_092,Healthy,0.0,0,0,5,Spring
2023-05-31,40.63883244789421,-95.29578569441792,farm_093,Healthy,0.0,0,0,5,Spring
2023-05-31,39.89115939838639,-94.4506115740064,farm_094,Blight,0.940639999186114,1,1,5,Spring
2023-05-31,39.68657106523092,-95.67100365202668,farm_095,Healthy,0.0,0,0,5,Spring
2023-05-31,39.738405953206446,-94.5254285061095,farm_096,Healthy,0.0,0,0,5,Spring
2023-05-31,39.79435470467009,-94.50798822771846,farm_097,Healthy,0.0,0,0,5,Spring
2023-05-31,39.328843586745,-96.68204776323164,farm_098,Healthy,0.0,0,0,5,Spring
2023-05-31,40.56177089084576,-93.92839740594306,farm_099,Healthy,0.0,0,0,5,Spring
2023-06-30,40.24835707650561,-95.0691321505856,farm_000,Blight,0.9849291084414916,1,1,6,Summer
2023-06-30,39.40109678672302,-93.92917078389168,farm_001,Mosaic,0.1971060388236521,3,1,6,Summer
2023-06-30,40.13952064610007,-94.49474235759672,farm_002,Rust,0.7044936364116847,2,1,6,Summer
2023-06-30,39.70956093298824,-95.26258490358909,farm_003,Healthy,0.0,0,0,6,Summer
2023-06-30,40.01111091330599,-95.21389645680168,farm_004,Healthy,0.0,0,0,6,Summer
2023-06-30,39.545987962239394,-95.70615185066764,farm_005,Rust,0.4801349396383731,2,1,6,Summer
2023-06-30,39.2618351534227,-94.2565095209764,farm_006,Healthy,0.0,0,0,6,Summer
2023-06-30,39.42450321128885,-94.81215099082716,farm_007,Healthy,0.0,0,0,6,Summer
2023-06-30,40.04756289215857,-94.66767282862509,farm_008,Healthy,0.0,0,0,6,Summer
2023-06-30,40.14551700063109,-95.31777987013731,farm_009,Healthy,0.0,0,0,6,Summer
2023-06-30,40.56511409694852,-94.81344054263528,farm_010,Mosaic,0.6741869488296138,3,1,6,Summer
2023-06-30,40.41127245605159,-95.61042182498552,farm_011,Healthy,0.0,0,0,6,Summer
2023-06-30,40.16149989863915,-95.69670847043636,farm_012,Healthy,0.0,0,0,6,Summer
2023-06-30,40.10931915802693,-94.5591194805257,farm_013,Healthy,0.0,0,0,6,Summer
2023-06-30,39.49545732856745,-95.79164710676844,farm_014,Healthy,0.0,0,0,6,Summer
2023-06-30,40.23040815007432,-94.9570382641846,farm_015,Healthy,0.0,0,0,6,Summer
2023-06-30,40.29106139735652,-94.55612577020332,farm_016,Healthy,0.0,0,0,6,Summer
2023-06-30,40.34922012960548,-94.9131989681676,farm_017,Healthy,0.0,0,0,6,Summer
2023-06-30,40.165631715701785,-94.51222743643882,farm_018,Healthy,0.0,0,0,6,Summer
2023-06-30,40.7344706427162,-95.56194916727,farm_019,Healthy,0.0,0,0,6,Summer
2023-06-30,40.417397709615216,-94.85171930783552,farm_020,Healthy,0.0,0,0,6,Summer
2023-06-30,39.53311857954397,-94.60789590617304,farm_021,Healthy,0.0,0,0,6,Summer
2023-06-30,38.69012744795513,-94.58904874781238,farm_022,Bacterial,0.5611502124351744,4,1,6,Summer
2023-06-30,40.0752445390553,-95.0567106256732,farm_023,Healthy,0.0,0,0,6,Summer
2023-06-30,40.451766245312925,-94.99049983446892,farm_024,Healthy,0.0,0,0,6,Summer
2023-06-30,39.29070176849222,-94.9048315075174,farm_025,Healthy,0.0,0,0,6,Summer
2023-06-30,39.5957531985534,-95.25087852179227,farm_026,Bacterial,0.2862590353831832,4,1,6,Summer
2023-06-30,39.694838991326336,-95.15808294840488,farm_027,Healthy,0.0,0,0,6,Summer
2023-06-30,39.61297853462675,-95.179889072646,farm_028,Healthy,0.0,0,0,6,Summer
2023-06-30,39.87168490865372,-95.18391286206638,farm_029,Healthy,0.0,0,0,6,Summer
2023-06-30,39.3253050133835,-95.50953639268404,farm_030,Rust,0.5365781900286203,2,1,6,Summer
2023-06-30,39.29231462897479,-95.21032266138268,farm_031,Healthy,0.0,0,0,6,Summer
2023-06-30,39.66696968988479,-95.25689374575413,farm_032,Healthy,0.0,0,0,6,Summer
2023-06-30,39.99225832999411,-95.01368822279258,farm_033,Healthy,0.0,0,0,6,Summer
2023-06-30,39.62083643974088,-94.77129217564044,farm_034,Rust,0.686024223935891,2,1,6,Summer
2023-06-30,39.96781097459952,-94.82754883247765,farm_035,Healthy,0.0,0,0,6,Summer
2023-06-30,39.90381951760944,-94.8492263288332,farm_036,Healthy,0.0,0,0,6,Summer
2023-06-30,40.98251738196273,-95.96995560930162,farm_037,Healthy,0.0,0,0,6,Summer
2023-06-30,39.61233194702153,-94.61342957205538,farm_038,Healthy,0.0,0,0,6,Summer
2023-06-30,40.17807991519469,-95.01094043716938,farm_039,Healthy,0.0,0,0,6,Summer
2023-06-30,39.504731837434655,-95.2831488648014,farm_040,Healthy,0.0,0,0,6,Summer
2023-06-30,39.45162385071141,-95.34115078196014,farm_041,Healthy,0.0,0,0,6,Summer
2023-06-30,40.32454336631455,-95.61143676833764,farm_042,Healthy,0.0,0,0,6,Summer
2023-06-30,40.31027410798087,-95.08046868843154,farm_043,Bacterial,0.1757152458368258,4,1,6,Summer
2023-06-30,39.581209304118445,-94.66140696720896,farm_044,Healthy,0.0,0,0,6,Summer
2023-06-30,40.40675860868483,-95.61543215821698,farm_045,Healthy,0.0,0,0,6,Summer
2023-06-30,39.14473521073749,-94.940510754052,farm_046,Healthy,0.0,0,0,6,Summer
2023-06-30,39.2799792761581,-94.40463637194318,farm_047,Healthy,0.0,0,0,6,Summer
2023-06-30,40.05435589981369,-94.94711817648611,farm_048,Rust,0.4852556041472411,2,1,6,Summer
2023-06-30,39.65998763921076,-94.8838731514195,farm_049,Healthy,0.0,0,0,6,Summer
2023-06-30,39.075098531417886,-94.41568437827472,farm_050,Healthy,0.0,0,0,6,Summer
2023-06-30,40.932887255572375,-94.76308353954413,farm_051,Healthy,0.0,0,0,6,Summer
2023-06-30,39.51265916488634,-94.60645769812878,farm_052,Healthy,0.0,0,0,6,Summer
2023-06-30,40.67158410614839,-95.36727382497376,farm_053,Blight,0.1962342816878556,1,1,6,Summer
2023-06-30,39.56617945501032,-94.92706907378584,farm_054,Healthy,0.0,0,0,6,Summer
2023-06-30,40.26980460079183,-95.74914781868596,farm_055,Healthy,0.0,0,0,6,Summer
2023-06-30,40.138345399665006,-94.586408375482,farm_056,Healthy,0.0,0,0,6,Summer
2023-06-30,40.68221672366016,-94.4139855480978,farm_057,Healthy,0.0,0,0,6,Summer
2023-06-30,39.51849218696694,-94.51140999959348,farm_058,Healthy,0.0,0,0,6,Summer
2023-06-30,39.10837446891724,-95.12156723020352,farm_059,Healthy,0.0,0,0,6,Summer
2023-06-30,40.23661881228677,-95.03641445632844,farm_060,Healthy,0.0,0,0,6,Summer
2023-06-30,39.89127151154799,-95.23762867420024,farm_061,Healthy,0.0,0,0,6,Summer
2023-06-30,38.840965875906086,-95.13400917592143,farm_062,Healthy,0.0,0,0,6,Summer
2023-06-30,40.315037469300506,-94.11853126384838,farm_063,Healthy,0.0,0,0,6,Summer
2023-06-30,40.52871175443119,-94.97431957026018,farm_064,Healthy,0.0,0,0,6,Summer
2023-06-30,40.2093197345863,-95.36408962468168,farm_065,Healthy,0.0,0,0,6,Summer
